ImageId,EncodedPixels
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406,3733 3 3986 8 4241 10 4495 13 4751 13 5006 14 5262 14 5518 14 5774 14 6030 13 6286 13 6543 11 6799 10 7056 8 7313 5
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406,32147 8 32402 10 32657 11 32911 14 33167 14 33423 14 33679 15 33935 15 34192 14 34448 14 34705 13 34962 11 35219 10 35476 8 35733 6 35991 2
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406,23701 6 23956 8 24211 10 24466 12 24722 12 24978 12 25234 12 25490 12 25746 11 26003 10 26260 7 26518 3
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406,9632 8 9887 10 10142 12 10397 13 10652 15 10907 16 11163 15 11419 15 11675 14 11931 14 12188 12 12444 12 12701 10 12958 8 13215 6
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406,18846 6 19101 8 19357 9 19613 11 19869 11 20125 11 20382 10 20638 10 20895 8
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406,41897 7 42152 10 42407 12 42662 14 42918 14 43174 14 43430 14 43686 14 43942 14 44199 13 44455 12 44712 10 44970 7 45229 1
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406,170 12 425 13 681 14 937 14 1193 14 1449 14 1706 13 1962 13 2219 12 2475 12 2732 10 2990 7
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406,25263 8 25517 11 25773 12 26029 12 26285 12 26541 12 26797 11 27053 11 27311 6
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406,29621 6 29874 10 30127 14 30382 15 30637 16 30893 16 31149 16 31405 16 31662 14 31919 12 32176 10 32434 6
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406,17078 4 17331 10 17585 14 17840 16 18095 17 18350 18 18606 18 18862 18 19118 18 19374 17 19630 17 19886 16 20147 10
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406,11449 7 11704 8 11960 8 12215 10 12471 10 12727 10 12983 10 13239 10 13496 8
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406,37579 5 37833 8 38088 9 38344 10 38600 10 38856 9 39112 9 39368 9 39625 8 39883 5
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406,54738 8 54993 11 55249 12 55505 12 55761 12 56017 12 56273 12 56530 10 56787 8 57045 5
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406,40916 9 41171 10 41427 11 41683 11 41939 11 42195 11 42451 11 42707 11 42963 10 43219 10 43476 8 43733 6 43990 4
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406,58857 6 59110 12 59365 16 59620 18 59876 19 60132 20 60388 20 60644 20 60901 19 61158 18 61414 17 61671 16 61928 14 62186 9
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406,31208 6 31464 8 31720 9 31976 10 32232 10 32488 11 32744 11 33000 10 33257 9 33516 4
8922a6ac8fd0258ec27738ca101867169b20d90a60fc84f93df77acd5bf7c80b,122373 8 122884 13 123395 18 123906 20 124418 21 124930 22 125442 23 125953 25 126465 25 126977 26 127489 26 128001 26 128513 27 129025 27 129537 27 130049 27 130561 27 131073 27 131585 27 132097 27 132609 27 133121 27 133633 27 134145 27 134657 27 135169 27 135681 27 136193 27 136706 26 137218 26 137730 26 138242 26 138754 26 139266 25 139778 24 140290 23 140804 20 141317 18 141831 15 142344 12
8922a6ac8fd0258ec27738ca101867169b20d90a60fc84f93df77acd5bf7c80b,200858 21 201368 24 201878 28 202389 30 202900 32 203411 34 203921 37 204433 37 204944 39 205455 40 205966 42 206478 42 206989 44 207501 44 208012 45 208524 45 209036 45 209548 45 210060 45 210572 45 211084 45 211596 45 212108 45 212621 44 213133 44 213646 43 214158 43 214670 43 215183 42 215695 42 216208 40 216721 39 217233 38 217746 37 218259 35 218772 33 219285 32 219798 30 220311 28 220824 26 221337 23 221851 20 222365 17 222879 12 223398 1
8922a6ac8fd0258ec27738ca101867169b20d90a60fc84f93df77acd5bf7c80b,163508 14 164019 16 164529 18 165039 20 165548 24 166058 26 166567 29 167077 31 167587 33 168098 35 168608 37 169119 38 169630 39 170142 39 170653 40 171165 40 171676 41 172188 41 172700 41 173212 41 173724 40 174236 40 174748 40 175260 40 175772 40 176284 40 176796 39 177309 38 177821 37 178334 36 178846 35 179359 33 179872 32 180385 30 180898 27 181412 24 181927 19 182442 14
8922a6ac8fd0258ec27738ca101867169b20d90a60fc84f93df77acd5bf7c80b,254119 12 254629 18 255140 21 255651 23 256162 25 256674 26 257185 28 257697 28 258208 30 258720 31 259232 31 259744 31 260256 32 260768 32 261280 32 261792 33 262304 33 262816 33 263328 33 263840 33 264352 33 264864 33 265376 33 265888 33 266400 33 266912 33 267424 33 267936 33 268448 33 268961 32 269473 32 269985 32 270498 31 271010 30 271523 28 272036 26 272548 25 273061 23 273575 20 274088 17
8922a6ac8fd0258ec27738ca101867169b20d90a60fc84f93df77acd5bf7c80b,165132 19 165643 22 166155 24 166666 27 167178 28 167690 29 168202 30 168714 31 169226 32 169738 33 170250 33 170762 34 171274 34 171786 35 172298 35 172810 35 173322 35 173834 35 174346 35 174859 34 175371 34 175883 34 176395 34 176907 34 177420 32 177932 32 178444 32 178957 31 179469 31 179982 30 180494 29 181007 28 181519 28 182032 27 182545 26 183057 25 183570 24 184083 22 184597 20 185110 18 185624 15 186138 12 186652 10 187166 7 187679 5
8922a6ac8fd0258ec27738ca101867169b20d90a60fc84f93df77acd5bf7c80b,308526 9 309035 15 309544 19 310054 22 310564 24 311074 27 311585 30 312095 33 312605 36 313116 38 313627 40 314139 41 314650 43 315161 44 315673 45 316184 47 316696 47 317208 48 317720 49 318231 50 318743 51 319255 51 319766 53 320278 53 320790 54 321302 55 321814 55 322326 56 322838 57 323350 57 323862 57 324374 57 324887 56 325400 54
8922a6ac8fd0258ec27738ca101867169b20d90a60fc84f93df77acd5bf7c80b,231778 11 232289 13 232800 15 233311 18 233822 21 234334 23 234846 24 235358 25 235870 26 236382 27 236894 29 237406 30 237918 32 238430 33 238942 34 239454 34 239966 35 240478 36 240990 36 241503 36 242016 35 242529 35 243041 35 243554 34 244067 34 244580 33 245093 32 245605 32 246118 32 246631 31 247144 30 247657 29 248170 28 248683 27 249196 26 249709 25 250222 24 250735 23 251249 20 251762 18 252276 16 252789 14
8922a6ac8fd0258ec27738ca101867169b20d90a60fc84f93df77acd5bf7c80b,156041 14 156550 19 157060 22 157569 26 158079 29 158590 31 159100 33 159611 34 160122 35 160633 36 161144 37 161656 37 162167 38 162679 38 163191 37 163703 37 164215 37 164726 38 165238 38 165750 37 166262 37 166774 37 167286 37 167798 36 168311 34 168822 35 169334 34 169847 32 170359 32 170871 31 171383 29 171895 28 172408 26 172920 25 173433 22
8922a6ac8fd0258ec27738ca101867169b20d90a60fc84f93df77acd5bf7c80b,136099 1 136609 4 137118 9 137627 13 138135 18 138643 24 139153 26 139662 30 140172 32 140683 33 141194 35 141706 35 142217 37 142729 37 143240 37 143752 37 144264 37 144775 38 145287 38 145799 38 146311 37 146823 37 147334 38 147846 38 148359 36 148872 35 149384 34 149897 33 150409 33 150922 31 151434 31 151946 30 152459 29 152972 27 153486 23 154000 21 154514 18 155027 15
8922a6ac8fd0258ec27738ca101867169b20d90a60fc84f93df77acd5bf7c80b,253351 21 253863 22 254373 25 254883 28 255392 32 255902 35 256411 39 256921 42 257431 45 257941 47 258451 50 258961 53 259472 54 259983 56 260494 57 261005 59 261516 62 262028 63 262539 66 263050 69 263562 71 264073 74 264585 76 265096 79 265608 83 266118 86 266630 88 267142 90 267654 90 268166 90 268678 90 269190 90 269702 90 270214 90 270726 90 271238 90 271750 90 272264 88 272776 88 273289 87 273801 87 274314 86 274827 85 275340 84 275852 84 276365 83 276879 81 277392 80 277907 77 278423 73 278941 67 279459 61 279974 58 280489 55 281004 52 281518 50 282033 47 282550 42 283074 30 283591 25 284107 21 284620 20
8922a6ac8fd0258ec27738ca101867169b20d90a60fc84f93df77acd5bf7c80b,172976 18 173487 19 173998 21 174508 24 175020 25 175531 27 176043 28 176554 29 177066 30 177578 30 178090 31 178601 32 179113 32 179625 33 180137 33 180649 33 181161 33 181673 33 182185 33 182697 33 183210 32 183722 32 184234 32 184746 32 185259 31 185771 31 186283 31 186796 30 187308 30 187821 28 188334 27 188847 26 189360 24 189874 22 190387 20 190901 17 191418 10
8922a6ac8fd0258ec27738ca101867169b20d90a60fc84f93df77acd5bf7c80b,52670 13 53178 21 53688 24 54198 28 54709 30 55220 33 55731 34 56242 36 56754 37 57265 39 57777 39 58289 40 58801 40 59313 41 59825 41 60337 41 60849 41 61361 42 61873 42 62386 41 62898 42 63410 43 63923 42 64435 42 64948 42 65460 42 65973 41 66486 40 66999 39 67512 38 68025 37 68538 36 69051 35 69564 33 70077 32 70591 29 71105 26 71619 22 72135 17 72649 13
8922a6ac8fd0258ec27738ca101867169b20d90a60fc84f93df77acd5bf7c80b,142294 12 142804 15 143313 20 143821 26 144330 30 144840 34 145351 36 145862 39 146373 41 146885 43 147396 46 147907 48 148419 50 148931 52 149442 53 149954 53 150466 53 150977 54 151489 54 152001 54 152513 54 153025 54 153537 54 154049 54 154561 54 155073 54 155585 54 156096 55 156608 55 157120 55 157632 55 158144 55 158656 55 159168 55 159680 55 160193 54 160705 54 161217 54 161729 54 162241 54 162753 54 163266 53 163778 53 164290 53 164802 53 165314 53 165827 52 166339 52 166852 51 167366 49 167880 47 168395 44 168911 39 169427 33 169944 24 170464 13
8922a6ac8fd0258ec27738ca101867169b20d90a60fc84f93df77acd5bf7c80b,23016 8 23525 14 24035 18 24545 23 25055 27 25567 29 26079 29 26590 30 27102 30 27614 30 28126 30 28638 30 29150 30 29662 30 30174 30 30686 30 31198 30 31710 30 32222 30 32734 30 33247 29 33759 29 34272 28 34785 27 35297 27 35811 25 36324 24 36838 22 37353 16
8b59819fbc92eefe45b1db95c0cc3a467ddcfc755684c7f2ba2f6ccb9ad740ab,224648 10 225167 12 225687 14 226207 16 226726 19 227246 21 227766 22 228286 24 228805 27 229325 27 229845 29 230364 32 230884 33 231404 34 231923 36 232443 37 232963 38 233483 39 234003 39 234523 39 235043 39 235563 40 236083 40 236603 40 237123 40 237643 39 238163 39 238683 38 239203 36 239723 34 240243 33 240763 32 241283 29 241803 25 242323 23 242843 16 243364 11 243885 4
8b59819fbc92eefe45b1db95c0cc3a467ddcfc755684c7f2ba2f6ccb9ad740ab,265728 25 266246 36 266766 43 267286 48 267806 50 268326 53 268846 54 269366 55 269886 56 270406 56 270926 57 271446 57 271966 58 272486 58 273006 58 273526 58 274046 58 274566 58 275086 58 275606 59 276126 58 276646 58 277166 58 277686 58 278206 58 278726 57 279246 56 279768 54 280288 53 280810 50 281333 46 281857 41 282379 37 282902 32 283426 24 283950 16
8b59819fbc92eefe45b1db95c0cc3a467ddcfc755684c7f2ba2f6ccb9ad740ab,114462 3 114975 16 115492 23 116010 27 116527 32 117044 36 117562 39 118079 43 118595 47 119112 51 119629 54 120145 58 120663 60 121181 62 121700 63 122219 64 122738 65 123257 66 123777 66 124297 66 124817 66 125337 65 125857 65 126377 64 126897 64 127417 63 127937 62 128457 61 128977 61 129499 58 130019 56 130540 54 131061 51 131582 48 132104 44 132625 39 133147 34 133670 27 134192 17
8b59819fbc92eefe45b1db95c0cc3a467ddcfc755684c7f2ba2f6ccb9ad740ab,4204 14 4723 16 5241 20 5761 21 6280 23 6799 25 7318 27 7837 29 8357 29 8876 31 9396 31 9915 33 10435 33 10954 34 11474 34 11993 35 12513 35 13033 35 13553 35 14072 36 14592 36 15112 36 15632 36 16152 36 16672 36 17192 36 17711 37 18231 37 18751 37 19271 37 19791 37 20311 37 20831 37 21351 37 21871 37 22391 37 22911 37 23431 36 23951 36 24471 36 24991 35 25511 35 26032 33 26552 33 27072 32 27592 32 28112 31 28632 30 29152 30 29673 28 30193 27 30713 26 31233 25 31753 24 32274 22 32794 20 33314 19 33835 16 34356 14
8b59819fbc92eefe45b1db95c0cc3a467ddcfc755684c7f2ba2f6ccb9ad740ab,217431 6 217950 9 218469 13 218989 15 219509 17 220028 19 220548 21 221068 22 221588 23 222107 25 222627 26 223146 27 223666 28 224185 29 224705 30 225225 30 225744 32 226264 32 226783 34 227303 34 227823 35 228342 36 228862 36 229382 36 229902 36 230421 37 230941 37 231461 37 231981 37 232501 37 233022 36 233542 36 234062 36 234582 36 235102 35 235624 31 236145 29 236666 27 237189 20 237711 14 238232 12
8b59819fbc92eefe45b1db95c0cc3a467ddcfc755684c7f2ba2f6ccb9ad740ab,84 29 604 32 1123 36 1643 36 2163 39 2683 40 3203 41 3724 41 4244 41 4764 42 5284 42 5804 43 6325 43 6845 43 7365 43 7885 44 8406 43 8926 43 9447 43 9967 43 10488 43 11008 43 11529 42 12050 41 12571 40 13091 40 13612 39 14133 38 14654 37 15175 36 15696 35 16216 35 16737 33 17258 32 17779 30 18299 30 18820 28 19341 26 19864 21 20387 17
8b59819fbc92eefe45b1db95c0cc3a467ddcfc755684c7f2ba2f6ccb9ad740ab,239307 15 239824 21 240341 27 240860 28 241378 30 241897 31 242416 32 242933 35 243452 36 243970 38 244490 38 245009 39 245528 39 246048 38 246568 37 247088 36 247608 35 248128 34 248648 34 249168 33 249688 32 250208 31 250728 30 251248 29 251769 28 252289 27 252810 25 253331 23 253853 19 254375 15 254897 10 255422 1
8b59819fbc92eefe45b1db95c0cc3a467ddcfc755684c7f2ba2f6ccb9ad740ab,80215 12 80728 24 81244 32 81761 36 82279 39 82797 42 83316 44 83834 47 84352 49 84871 51 85389 53 85908 55 86428 55 86947 56 87466 57 87986 57 88505 59 89024 60 89544 60 90064 60 90584 60 91104 60 91624 59 92144 59 92664 59 93184 59 93704 58 94224 58 94744 57 95266 55 95786 54 96307 52 96828 49 97349 47 97871 42 98392 38 98914 32 99437 25 99962 14
8b59819fbc92eefe45b1db95c0cc3a467ddcfc755684c7f2ba2f6ccb9ad740ab,182132 3 182648 11 183165 16 183683 20 184201 23 184720 26 185238 29 185757 31 186276 33 186795 35 187314 36 187834 38 188353 40 188872 42 189392 42 189912 43 190432 44 190952 44 191472 44 191992 45 192512 45 193032 46 193552 46 194072 46 194592 46 195112 46 195632 46 196152 46 196673 45 197193 45 197714 44 198234 44 198755 43 199276 41 199797 40 200318 39 200839 37 201360 36 201881 34 202402 32 202924 29 203446 26 203968 23 204490 20
8b59819fbc92eefe45b1db95c0cc3a467ddcfc755684c7f2ba2f6ccb9ad740ab,52186 3 52702 12 53218 21 53737 24 54256 27 54775 29 55294 32 55813 34 56332 37 56850 40 57369 42 57889 42 58408 44 58927 46 59447 47 59966 48 60486 49 61006 49 61526 50 62045 51 62565 51 63085 51 63604 52 64124 52 64644 52 65164 52 65684 51 66204 51 66724 51 67244 50 67764 50 68284 49 68804 49 69324 48 69844 47 70365 45 70885 44 71405 43 71926 41 72446 39 72966 37 73486 34 74007 30 74527 27 75048 22 75569 16 76092 2
8b59819fbc92eefe45b1db95c0cc3a467ddcfc755684c7f2ba2f6ccb9ad740ab,240422 7 240939 11 241457 14 241976 16 242495 18 243014 19 243534 20 244054 20 244573 22 245093 22 245613 23 246133 24 246653 24 247173 25 247693 25 248214 25 248734 25 249254 25 249775 25 250295 26 250815 26 251336 25 251856 26 252376 26 252897 25 253417 25 253938 24 254458 24 254978 24 255499 23 256019 23 256540 22 257061 21 257581 21 258102 20 258623 19 259144 18 259664 18 260186 16 260707 14 261228 11 261750 7
8b59819fbc92eefe45b1db95c0cc3a467ddcfc755684c7f2ba2f6ccb9ad740ab,184 44 703 46 1223 48 1743 49 2263 49 2783 49 3303 49 3823 49 4343 49 4863 49 5383 49 5903 49 6423 49 6943 48 7463 47 7984 46 8504 45 9025 43 9545 42 10065 42 10586 41 11107 39 11627 38 12148 36 12668 35 13189 33 13709 32 14230 30 14751 29 15272 27 15793 26 16314 23 16834 22 17356 18 17879 11
8b59819fbc92eefe45b1db95c0cc3a467ddcfc755684c7f2ba2f6ccb9ad740ab,157258 9 157773 16 158291 19 158808 23 159327 25 159845 28 160363 30 160882 32 161401 33 161920 34 162439 36 162959 36 163479 36 163999 36 164519 37 165039 37 165559 37 166079 37 166599 38 167119 38 167639 38 168159 38 168679 38 169200 36 169720 36 170240 36 170761 34 171281 34 171802 32 172323 30 172843 29 173365 25 173886 23 174407 21 174928 18 175449 14 175969 12
8b59819fbc92eefe45b1db95c0cc3a467ddcfc755684c7f2ba2f6ccb9ad740ab,161504 8 162020 16 162539 19 163057 23 163576 25 164095 26 164613 28 165133 28 165652 29 166170 31 166690 31 167209 32 167728 32 168248 32 168767 33 169287 32 169806 33 170326 32 170845 33 171365 33 171884 33 172404 33 172923 33 173443 33 173963 32 174483 31 175003 31 175523 30 176043 29 176563 28 177083 28 177603 26 178123 25 178644 22 179165 18 179687 14 180210 8
8b59819fbc92eefe45b1db95c0cc3a467ddcfc755684c7f2ba2f6ccb9ad740ab,398 52 917 56 1435 59 1955 60 2475 63 2995 64 3515 66 4035 68 4555 69 5075 70 5595 71 6115 71 6635 72 7155 72 7675 73 8195 73 8715 73 9235 73 9755 73 10275 73 10797 72 11318 70 11838 70 12359 69 12880 68 13402 65 13924 63 14446 60 14968 58 15491 54 16013 52 16536 47 17060 42 17583 37 18110 27
8b59819fbc92eefe45b1db95c0cc3a467ddcfc755684c7f2ba2f6ccb9ad740ab,221925 12 222445 12 222964 14 223483 16 224002 17 224521 19 225041 19 225560 21 226080 21 226599 23 227119 23 227638 24 228158 25 228678 25 229197 26 229717 26 230237 27 230757 27 231276 28 231796 29 232316 29 232836 30 233356 30 233876 30 234395 32 234915 32 235435 33 235955 33 236475 34 236995 34 237515 34 238035 35 238555 35 239075 35 239596 34 240116 35 240636 35 241156 35 241676 35 242196 36 242717 35 243237 35 243757 35 244278 34 244798 34 245318 34 245838 34 246359 33 246879 33 247399 33 247919 33 248439 33 248960 32 249480 32 250000 32 250521 31 251041 31 251561 30 252082 29 252602 29 253122 29 253642 28 254163 27 254683 27 255204 25 255724 25 256245 24 256765 23 257286 22 257806 22 258327 20
8b59819fbc92eefe45b1db95c0cc3a467ddcfc755684c7f2ba2f6ccb9ad740ab,118984 23 119503 25 120020 28 120538 30 121056 33 121575 34 122094 35 122613 36 123132 37 123651 39 124170 40 124689 40 125208 42 125727 43 126246 44 126766 44 127285 45 127805 45 128324 45 128844 45 129363 46 129883 46 130403 46 130922 47 131442 47 131962 46 132482 46 133002 46 133521 47 134041 46 134561 46 135081 46 135601 45 136120 46 136640 46 137160 45 137680 45 138200 44 138721 43 139241 43 139762 41 140282 40 140802 40 141323 38 141843 36 142364 34 142885 31 143406 29 143927 27
8b59819fbc92eefe45b1db95c0cc3a467ddcfc755684c7f2ba2f6ccb9ad740ab,150182 21 150701 22 151220 24 151739 27 152259 27 152778 29 153297 30 153817 32 154336 34 154856 35 155376 37 155896 39 156416 40 156936 41 157455 43 157975 43 158495 43 159015 43 159535 43 160056 42 160576 42 161096 41 161616 41 162137 40 162657 40 163178 39 163698 39 164218 39 164739 37 165260 36 165780 36 166301 35 166822 34 167342 34 167863 33 168384 31 168905 30 169426 28 169947 28 170469 26 170991 24 171512 23 172034 21 172557 17 173080 13 173604 7
8b59819fbc92eefe45b1db95c0cc3a467ddcfc755684c7f2ba2f6ccb9ad740ab,281794 27 282311 30 282828 33 283346 35 283864 37 284382 39 284901 40 285419 42 285938 43 286456 45 286975 46 287494 47 288013 48 288532 49 289052 49 289571 50 290091 50 290610 51 291130 51 291650 51 292169 52 292689 52 293209 52 293729 52 294249 50 294768 50 295288 49 295808 48 296328 47 296848 46 297368 44 297888 43 298408 42 298929 39 299449 38 299969 36 300490 33 301011 31 301532 28 302052 25 302574 21 303098 13
8b59819fbc92eefe45b1db95c0cc3a467ddcfc755684c7f2ba2f6ccb9ad740ab,138787 8 139303 17 139820 23 140338 30 140857 34 141376 39 141895 44 142414 47 142934 49 143453 50 143972 51 144492 51 145012 51 145532 51 146052 51 146572 51 147092 51 147612 51 148132 51 148652 51 149172 51 149692 51 150212 51 150732 51 151254 2 151258 45 151782 41 152302 41 152822 16 152853 7 153342 12 153376 3 153863 8 154384 5
8b59819fbc92eefe45b1db95c0cc3a467ddcfc755684c7f2ba2f6ccb9ad740ab,313510 13 314027 18 314545 20 315063 23 315581 25 316099 28 316617 30 317136 31 317655 32 318174 33 318694 33 319214 33 319733 34 320253 34 320773 34 321293 34 321813 34 322333 34 322853 33 323373 32 323894 30 324414 29 324934 28 325454 27 325975 24 326495 23 327016 21 327540 15
8b59819fbc92eefe45b1db95c0cc3a467ddcfc755684c7f2ba2f6ccb9ad740ab,82119 22 82636 26 83154 29 83672 32 84191 35 84710 37 85229 38 85748 40 86267 42 86786 43 87306 44 87825 45 88345 45 88865 46 89384 47 89904 48 90424 48 90943 49 91463 49 91983 49 92503 49 93022 50 93542 50 94062 50 94582 50 95102 50 95623 49 96143 49 96664 48 97185 47 97706 46 98227 45 98749 43 99270 40 99791 36 100313 31 100836 24 101361 15
8b59819fbc92eefe45b1db95c0cc3a467ddcfc755684c7f2ba2f6ccb9ad740ab,9855 3 10372 8 10892 17 11411 20 11930 23 12450 24 12969 25 13488 27 14007 29 14527 29 15047 29 15567 29 16087 30 16607 29 17127 30 17647 30 18167 29 18687 29 19207 29 19727 29 20247 29 20767 29 21287 29 21807 29 22327 29 22847 29 23367 29 23887 28 24408 27 24928 26 25449 24 25971 19
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,31492 6 31745 10 32001 12 32257 12 32513 13 32769 13 33025 13 33281 13 33537 13 33793 13 34049 13 34305 13 34561 13 34817 13 35073 13 35329 13 35585 12 35841 11 36098 9 36356 4
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,18719 5 18969 14 19224 16 19479 18 19734 19 19990 19 20245 20 20501 20 20757 20 21013 20 21269 20 21526 19 21782 19 22039 18 22295 18 22553 16 22810 14 23068 10
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,33824 7 34075 15 34329 18 34584 20 34839 22 35095 22 35351 22 35607 22 35862 23 36119 22 36375 22 36631 22 36887 21 37144 20 37400 18 37657 17 37914 14 38172 11
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,23097 11 23349 16 23603 19 23858 20 24114 20 24370 20 24625 21 24881 21 25137 21 25393 21 25648 22 25904 22 26160 21 26416 21 26672 20 26928 19 27184 18 27440 16 27696 14 27953 11 28211 7
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,35906 6 36157 12 36410 15 36664 18 36920 18 37175 19 37431 20 37687 20 37943 20 38199 20 38455 20 38711 20 38967 20 39223 20 39480 18 39736 18 39993 16 40250 14 40507 13 40766 8
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,29506 15 29760 18 30014 20 30270 20 30525 20 30781 20 31037 20 31293 20 31549 20 31805 20 32061 20 32317 20 32574 19 32831 17 33089 15 33349 10 33608 5
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,55900 4 56152 12 56407 14 56662 16 56917 17 57173 17 57428 18 57684 18 57940 18 58196 18 58452 18 58709 16 58965 15 59221 15 59477 14 59734 13 59990 12 60247 10 60504 7
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,40798 3 41051 9 41305 13 41560 15 41815 16 42071 17 42326 18 42582 19 42838 19 43094 19 43350 19 43606 19 43862 19 44119 17 44375 16 44632 14 44889 11 45147 7
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,20837 6 21090 12 21344 15 21599 17 21855 18 22110 20 22366 20 22622 20 22878 20 23133 21 23389 21 23645 21 23901 21 24158 20 24414 19 24670 18 24927 17 25185 14 25443 9
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,32100 7 32353 12 32607 15 32862 17 33118 18 33373 19 33629 20 33885 20 34141 20 34397 21 34653 21 34909 21 35166 20 35422 20 35678 20 35934 19 36191 17 36447 17 36704 15 36962 11 37220 7
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,13182 6 13435 11 13689 14 13945 15 14200 17 14456 18 14712 19 14968 19 15224 19 15480 19 15735 20 15991 20 16246 21 16500 22 16754 24 17008 25 17263 26 17518 26 17774 26 18030 25 18286 25 18542 26 18798 26 19054 27 19310 27 19566 27 19822 26 20079 25 20335 25 20592 24 20848 24 21105 23 21362 21 21618 20 21875 19 22131 18
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,35960 11 36214 14 36468 17 36723 19 36978 20 37234 20 37490 20 37745 21 38001 21 38257 21 38512 22 38768 22 39024 22 39280 22 39536 22 39792 22 40048 22 40304 21 40560 21 40816 20 41073 19 41330 16
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,43648 6 43900 12 44155 16 44410 18 44665 20 44921 20 45176 22 45432 22 45688 22 45944 22 46200 22 46456 22 46712 22 46969 21 47225 21 47482 20 47739 18 47996 17 48253 14 48511 11
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,2950 5 3201 12 3455 15 3711 16 3966 17 4222 17 4478 18 4734 18 4990 18 5246 18 5502 18 5758 18 6015 17 6272 16 6530 13 6788 10
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,22918 11 23173 14 23428 17 23683 20 23939 21 24195 22 24451 22 24707 23 24963 23 25219 23 25475 23 25731 23 25988 22 26244 21 26500 21 26757 19 27014 18 27271 16 27528 14 27786 10
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,13724 11 13978 14 14233 16 14489 17 14744 19 15000 19 15256 20 15511 21 15767 21 16023 21 16279 21 16535 20 16791 19 17047 19 17303 18 17560 16 17817 14 18073 13 18330 11 18588 7
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,43940 11 44194 14 44449 16 44704 18 44960 18 45215 19 45471 19 45726 21 45982 21 46238 21 46494 20 46750 20 47006 20 47262 20 47519 19 47775 19 48032 17 48289 16 48547 13 48805 9
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,34213 5 34467 10 34721 14 34977 16 35232 18 35488 19 35744 20 36000 21 36256 21 36512 22 36768 22 37024 22 37280 22 37536 21 37792 21 38048 21 38305 20 38561 19 38817 18 39073 17 39330 14 39587 12 39844 8
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,177 17 433 18 689 18 945 19 1201 19 1457 18 1713 18 1969 18 2226 16 2483 15 2740 13 2997 11
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,36541 5 36796 7 37052 8 37307 10 37563 11 37818 13 38074 14 38330 14 38585 15 38841 15 39097 16 39353 15 39609 15 39864 16 40121 14 40377 14 40634 12 40891 9
